time,price,nav
2020-06-15,832.47,38023.05
2020-06-16,856.13,36687.44
2020-06-17,854.44,37566.0
2020-06-18,855.27,37501.8
2020-06-19,868.56,37643.46
2020-06-22,871.28,38097.85
2020-06-23,868.2,38210.69
2020-06-24,859.71,38084.7
2020-06-25,854.59,37750.18
2020-06-26,851.98,37565.21
2020-06-29,829.36,37512.88
2020-06-30,825.11,36617.64
2020-07-01,843.49,36401.9
2020-07-02,842.38,37145.43
2020-07-02,842.38,37167.51
2020-07-03,847.61,37167.51
2020-07-06,861.16,37183.05
2020-07-07,863.42,37631.18
2020-07-08,864.5,37803.79
2020-07-09,876.46,37866.39
2020-07-10,871.21,38353.77
2020-07-13,868.72,38089.46
2020-07-14,868.11,38046.41
2020-07-15,869.91,38115.31
2020-07-16,876.83,38286.14
2020-07-17,872.02,38462.82
2020-07-20,861.4,38424.85
2020-07-21,861.69,38120.65
2020-07-22,855.08,38229.39
2020-07-23,856.75,37972.2
2020-07-24,829.16,38101.98
2020-07-27,785.17,36892.89
2020-07-28,813.36,35084.76
2020-07-29,790.84,36363.44
2020-07-30,801.13,35569.99
2020-07-31,798.39,35961.48
2020-08-03,814.65,35642.94
2020-08-04,827.57,36515.14
2020-08-05,837.8,37037.24
2020-08-06,840.04,37614.27
2020-08-07,841.46,37639.24
2020-08-10,843.2,37721.81
2020-08-11,843.08,37821.16
2020-08-12,846.92,37886.21
2020-08-13,855.05,38017.63
2020-08-14,850.74,38434.95
2020-08-17,850.15,38308.54
2020-08-18,846.43,38332.42
2020-08-19,851.21,38180.23
2020-08-20,848.21,38420.05
2020-08-21,854.78,38401.63
2020-08-24,868.68,38756.29
2020-08-25,874.12,39249.47
2020-08-26,873.47,39472.13
2020-08-27,874.71,39384.93
2020-08-28,878.98,39602.78
2020-08-31,881.65,39806.96
2020-09-01,891.73,39654.14
2020-09-03,903.97,39949.55
2020-09-04,901.54,40289.87
2020-09-07,888.25,40220.79
2020-09-08,890.14,39533.22
2020-09-09,889.32,39764.91
2020-09-10,888.82,39799.33
2020-09-11,888.97,39847.54
2020-09-14,894.57,39824.51
2020-09-15,896.26,40001.34
2020-09-16,897.47,40096.45
2020-09-17,894.04,40183.05
2020-09-18,900.95,40103.79
2020-09-21,907.94,40440.71
2020-09-22,906.19,40658.04
2020-09-23,912.5,40682.15
2020-09-24,908.58,41033.73
2020-09-25,908.27,40867.79
2020-09-28,912.5,40836.14
2020-09-29,903.98,41111.16
2020-09-30,905.21,40794.46
2020-10-01,914.09,40900.53
2020-10-02,909.91,41243.6
2020-10-05,914.68,41019.09
2020-10-06,915.67,41353.83
2020-10-07,919.72,41567.98
2020-10-08,918.84,41559.06
2020-10-09,924.0,41566.05
2020-10-12,925.83,41602.9
2020-10-13,929.86,41527.41
2020-10-14,940.18,41561.0
2020-10-15,942.76,42026.92
2020-10-16,943.3,42133.78
2020-10-19,943.69,42390.95
2020-10-20,944.42,42431.03
2020-10-21,939.03,42602.84
2020-10-22,949.9,42370.28
2020-10-23,961.26,42825.51
2020-10-26,950.8,43260.57
2020-10-27,946.47,42892.6
2020-10-28,921.05,42717.71
2020-10-29,919.08,41632.81
2020-10-30,925.47,41509.84
2020-11-02,933.68,41763.13
2020-11-02,933.68,41763.13
2020-11-03,935.41,42207.23
2020-11-03,935.41,42207.23
2020-11-04,939.76,42422.26
2020-11-04,939.76,42422.26
2020-11-05,937.75,42557.89
2020-11-05,937.75,42806.45
2020-11-06,938.29,42557.89
2020-11-09,951.99,43284.23
2020-11-09,951.99,42614.43
2020-11-10,951.9,43255.07
2020-11-10,951.9,43284.23
2020-11-11,952.22,43374.63
2020-11-11,952.22,43255.07
2020-11-12,959.28,43815.31
2020-11-12,959.28,43374.63
2020-11-13,966.29,43374.63
2020-11-16,950.79,43979.4
2020-11-17,968.9,44802.48
2020-11-18,973.53,45102.37
2020-11-19,983.26,45670.87
2020-11-20,990.0,45670.87
2020-11-23,994.19,46424.68
2020-11-24,995.76,46303.44
2020-11-25,999.94,46218.1
2020-11-26,1005.97,46286.34
2020-11-27,1010.22,46286.34
2020-11-30,1003.08,46539.94
2020-12-01,1008.87,46753.86
2020-12-02,1014.32,47080.63
2020-12-03,1019.8,47636.92
2020-12-04,1021.49,47636.92
2020-12-07,1029.98,47883.07
2020-12-08,1029.26,47889.22
2020-12-09,1039.13,48279.98
2020-12-10,1030.91,47645.08
2020-12-11,1045.96,47645.08
2020-12-14,1064.09,48906.84
2020-12-15,1055.27,48906.84
2020-12-16,1066.99,49674.01
2020-12-17,1051.77,49205.44
2020-12-18,1067.46,49205.44
2020-12-21,1081.08,50247.84
2020-12-22,1083.45,50641.88
2020-12-23,1078.9,50200.57
2020-12-24,1067.52,49569.28
2020-12-25,1084.42,49569.28
2020-12-28,1091.33,50480.11
2020-12-29,1099.49,50636.23
2020-12-30,1097.54,50539.17
2020-12-31,1103.87,50539.17
2021-01-04,1120.47,50539.17
2021-01-05,1132.55,50539.17
2021-01-06,1143.21,52856.94
2021-01-07,1156.49,53401.91
2021-01-08,1167.69,53401.91
2021-01-11,1184.89,54590.58
2021-01-12,1192.28,54973.39
2021-01-13,1186.05,54736.45
2021-01-14,1187.4,54736.45
2021-01-15,1194.2,54854.06
2021-01-18,1191.94,55045.93
2021-01-19,1131.0,52675.76
2021-01-20,1134.68,52675.76
2021-01-21,1164.21,54390.63
2021-01-22,1166.78,54390.63
2021-01-25,1166.05,54968.63
2021-01-26,1136.12,53980.24
2021-01-27,1097.17,52161.27
2021-01-28,1023.94,48674.83
2021-01-29,1056.61,48674.83
2021-02-01,1035.51,49302.93
2021-02-02,1075.53,50877.9
2021-02-03,1111.29,52399.17
2021-02-04,1112.19,52686.57
2021-02-05,1126.91,52686.57
2021-02-08,1083.18,51781.63
2021-02-09,1114.93,51781.63
2021-02-17,1155.78,54811.59
2021-02-18,1174.38,55441.56
2021-02-19,1173.5,55441.56
2021-02-22,1175.04,55154.69
2021-02-23,1177.64,55154.69
2021-02-24,1162.01,54660.33
2021-02-25,1165.43,54949.67
2021-02-26,1168.47,54949.67
2021-03-01,1186.17,55978.08
2021-03-02,1186.61,56079.72
2021-03-03,1186.95,56311.19
2021-03-04,1168.52,55407.1
2021-03-05,1168.69,55407.1
2021-03-08,1168.27,55432.11
2021-03-09,1161.97,55168.67
2021-03-10,1170.08,55570.51
2021-03-11,1181.73,56292.92
2021-03-12,1181.56,56292.92
2021-03-15,1184.56,56315.47
2021-03-16,1179.9,56251.11
2021-03-17,1186.09,56432.96
2021-03-18,1200.94,56933.46
2021-03-19,1194.05,56933.46
2021-03-22,1194.43,56933.46
2021-03-23,1183.45,55918.89
2021-03-24,1161.81,54882.94
2021-03-25,1163.1,54772.87
2021-03-26,1162.21,54772.87
2021-03-29,1175.68,55275.64
2021-03-30,1186.36,55275.64
2021-03-31,1191.44,55857.15
2021-04-01,1216.1,56927.47
2021-04-02,1224.45,56927.47
2021-04-05,1236.05,57613.77
2021-04-06,1239.96,57613.77
2021-04-07,1242.38,57810.02
2021-04-08,1234.89,57597.32
2021-04-09,1231.66,57597.32
2021-04-12,1252.45,58331.34
2021-04-13,1248.33,57634.66
2021-04-14,1255.87,58529.81
2021-04-15,1247.25,58287.81
2021-04-16,1238.71,58287.81
2021-04-19,1260.58,59297.25
2021-04-20,1268.28,59297.25
2021-04-22,1227.82,59352.09
2021-04-23,1248.53,59352.09
2021-04-26,1215.77,59352.09
2021-04-27,1219.75,58203.18
2021-04-28,1229.55,58558.61
2021-04-29,1239.39,58558.61
2021-05-04,1242.2,59894.95
2021-05-05,1256.43,59894.95
2021-05-06,1250.57,60463.09
2021-05-07,1241.81,60463.09
2021-05-10,1259.58,61396.61
2021-05-11,1256.04,61186.44
2021-05-12,1269.09,62202.05
2021-05-13,1261.99,61782.44
2021-05-14,1266.36,61782.44
2021-05-17,1258.7,61515.33
2021-05-18,1252.68,61892.19
2021-05-19,1262.49,62849.2
2021-05-20,1278.22,63649.4
2021-05-21,1283.93,63649.4
2021-05-24,1297.98,63709.92
2021-05-25,1308.58,64449.54
2021-05-26,1316.7,64717.82
2021-05-27,1303.57,64035.96
2021-05-28,1320.46,64035.96
2021-05-31,1328.05,66307.95
2021-06-01,1337.78,66788.56
2021-06-02,1340.78,66856.37
2021-06-03,1364.28,67796.19
2021-06-04,1374.05,67796.19
2021-06-07,1358.78,66807.47
2021-06-08,1319.88,64629.9
2021-06-09,1332.9,65418.51
2021-06-10,1323.58,65453.08
2021-06-11,1351.74,65453.08
2021-06-14,1361.72,67410.89
2021-06-15,1367.36,67285.83
2021-06-16,1356.52,66477.72
2021-06-17,1359.92,66705.5
2021-06-18,1377.77,66705.5
2021-06-21,1372.63,67447.16
2021-06-22,1379.97,67682.77
2021-06-23,1376.87,67625.14
2021-06-24,1379.72,67410.66
2021-06-25,1390.12,67410.66
2021-06-28,1405.81,69121.09
2021-06-29,1410.04,69129.1
2021-06-30,1408.55,69108.95
2021-07-01,1417.08,70004.92
2021-07-02,1420.27,70004.92
2021-07-05,1411.13,70907.25
2021-07-06,1354.79,67634.45
2021-07-07,1388.55,69283.88
2021-07-08,1374.68,68674.4
2021-07-09,1347.14,68674.4
2021-07-12,1296.3,65212.77
2021-07-13,1297.54,65466.55
2021-07-14,1279.91,64237.57
2021-07-15,1293.92,65502.06
2021-07-16,1299.31,65502.06
2021-07-19,1243.51,63302.94
2021-07-20,1273.29,65161.97
2021-07-21,1270.79,65154.01
2021-07-22,1293.67,66070.83
2021-07-23,1268.83,66070.83
2021-07-26,1272.71,65164.93
2021-07-27,1276.93,65689.48
2021-07-28,1277.07,65727.14
2021-07-29,1293.6,66871.57
2021-07-30,1310.05,66871.57
2021-08-02,1314.22,68269.28
2021-08-03,1332.44,69074.75
2021-08-04,1334.74,69287.12
2021-08-05,1345.55,70312.75
2021-08-06,1341.45,70312.75
2021-08-09,1359.86,71304.98
2021-08-10,1362.43,71465.27
2021-08-11,1357.79,71316.18
2021-08-12,1353.05,70679.93
2021-08-13,1357.05,70679.93
2021-08-16,1370.96,72219.27
2021-08-17,1363.09,72226.38
2021-08-18,1360.94,72170.0
2021-08-19,1374.85,72535.61
2021-08-20,1329.43,72535.61
2021-08-23,1298.86,68839.0
2021-08-24,1298.74,68709.87
2021-08-25,1309.55,69431.92
2021-08-26,1301.12,69126.8
2021-08-27,1313.2,69126.8
2021-08-30,1328.14,70619.91
2021-08-31,1331.47,70752.96
2021-09-01,1334.65,70752.96
2021-09-06,1346.39,72090.64
2021-09-07,1341.9,71955.84
2021-09-08,1333.61,71882.43
2021-09-09,1343.98,72802.97
2021-09-10,1345.31,72802.97
2021-09-13,1341.43,72261.06
2021-09-14,1339.7,71917.89
2021-09-15,1345.83,72753.33
2021-09-16,1345.87,72878.34
2021-09-17,1352.64,72878.34
2021-09-20,1350.48,73103.74
2021-09-21,1339.84,73026.54
2021-09-22,1350.68,73418.07
2021-09-23,1352.76,73295.12
2021-09-24,1351.17,73295.12
2021-09-27,1324.99,71375.18
2021-09-28,1339.31,72584.47
2021-09-29,1339.21,72703.77
2021-09-30,1342.06,72792.01
2021-10-01,1334.89,72792.01
2021-10-04,1339.54,73140.84
2021-10-05,1354.63,73734.96
2021-10-06,1362.82,74262.8
2021-10-07,1365.99,74618.45
2021-10-08,1372.73,74618.45
2021-10-11,1394.09,75900.37
2021-10-12,1394.8,76065.31
2021-10-13,1391.91,76050.66
2021-10-14,1391.85,76190.3
2021-10-15,1392.7,76190.3
2021-10-18,1395.53,77192.28
2021-10-19,1395.33,77074.01
2021-10-20,1393.8,77149.95
2021-10-21,1384.77,77202.54
2021-10-22,1389.24,77202.54
2021-10-25,1385.4,75712.38
2021-10-26,1391.63,76621.54
2021-10-27,1423.02,78002.34
2021-10-28,1438.01,78567.96
2021-10-29,1444.27,78567.96
2021-11-01,1438.97,77831.07
2021-11-02,1452.46,78204.2
2021-11-03,1444.3,77795.49
2021-11-04,1448.34,78503.99
2021-11-05,1456.51,78503.99
2021-11-08,1467.57,79335.29
2021-11-09,1461.5,79260.06
2021-11-10,1465.02,79041.39
2021-11-11,1462.35,78535.06
2021-11-12,1473.37,78535.06
2021-11-15,1476.57,79126.41
2021-11-16,1466.45,78575.54
2021-11-17,1475.85,78857.87
2021-11-18,1469.83,78534.43
2021-11-19,1452.35,78534.43
2021-11-22,1447.25,77282.96
2021-11-23,1463.63,78638.16
2021-11-24,1488.87,79860.7
2021-11-25,1500.81,80499.98
2021-11-26,1493.03,80499.98
2021-11-29,1484.84,78922.61
2021-11-30,1478.44,78721.73
2021-12-01,1485.19,79121.99
2021-12-02,1482.05,78542.28
2021-12-03,1443.32,78542.28
2021-12-06,1413.58,74624.76
2021-12-07,1446.77,76092.6
2021-12-08,1452.87,76491.84
2021-12-09,1467.98,77428.9
2021-12-10,1463.54,77428.9
2021-12-13,1476.21,77839.72
2021-12-14,1476.02,77807.58
2021-12-15,1475.5,77731.81
2021-12-16,1476.61,77356.38
2021-12-17,1479.79,77356.38
2021-12-20,1477.33,77853.49
2021-12-21,1478.74,78065.47
2021-12-22,1477.67,77659.79
2021-12-23,1456.96,76246.02
2021-12-24,1477.03,76246.02
2021-12-27,1488.88,77560.32
2021-12-28,1494.39,77846.91
2021-12-29,1485.82,77513.24
2021-12-30,1485.97,78132.88
2021-12-31,1498.28,78132.88
2022-01-04,1525.58,79492.4
2022-01-05,1522.5,79243.26
2022-01-06,1528.57,78936.9
2022-01-07,1528.48,78936.9
2022-01-10,1503.71,76997.11
2022-01-11,1492.31,76065.25
2022-01-12,1510.51,77327.34
2022-01-13,1496.05,76631.93
2022-01-14,1496.02,76631.93
2022-01-17,1452.84,73351.62
2022-01-18,1438.94,72729.95
2022-01-19,1442.79,73636.59
2022-01-20,1465.3,74545.07
2022-01-21,1472.89,74545.07
2022-01-24,1439.71,72858.48
2022-01-25,1479.58,74640.75
2022-01-26,1481.58,74974.44
2022-01-27,1470.76,74400.27
2022-01-28,1478.96,74400.27
2022-02-07,1497.66,75781.45
2022-02-08,1500.99,76498.48
2022-02-09,1505.38,76834.33
2022-02-10,1506.79,76886.12
2022-02-11,1501.71,76886.12
2022-02-14,1471.96,75244.14
2022-02-15,1492.75,76087.64
2022-02-16,1492.1,76210.42
2022-02-17,1507.99,77011.61
2022-02-18,1504.84,77011.61
2022-02-21,1507.13,77011.61
