time,price,nav
2018-05-11,1044.85,19669.27
2018-05-14,1066.98,19669.27
2018-05-15,1073.5,19669.27
2018-05-16,1054.62,19758.04
2018-05-17,1030.64,19758.04
2018-05-18,1040.54,19758.04
2018-05-21,1014.98,19758.04
2018-05-22,985.91,19758.04
2018-05-23,988.94,19130.96
2018-05-24,985.92,19130.96
2018-05-25,963.9,19130.96
2018-05-28,931.75,19130.96
2018-05-29,952.18,19130.96
2018-05-30,948.5,18893.88
2018-05-31,971.25,18991.07
2018-06-01,992.87,18991.07
2018-06-04,1013.78,18991.07
2018-06-05,1022.74,18991.07
2018-06-06,1034.5,19491.62
2018-06-07,1036.69,19491.62
2018-06-08,1039.01,19491.62
2018-06-11,1039.02,19491.62
2018-06-12,1020.76,19491.62
2018-06-13,1030.53,19446.17
2018-06-14,1015.72,19446.17
2018-06-15,1016.51,19446.17
2018-06-18,987.34,19446.17
2018-06-19,962.16,19446.17
2018-06-20,980.95,18856.37
2018-06-21,969.4,18856.37
2018-06-22,983.17,18856.37
2018-06-25,990.52,18856.37
2018-06-26,983.02,18856.37
2018-06-27,968.91,19176.31
2018-06-28,957.35,19176.31
2018-06-29,960.78,19176.31
2018-07-02,947.15,19176.31
2018-07-03,906.01,19176.31
2018-07-04,914.99,18164.55
2018-07-05,899.4,18164.55
2018-07-06,917.51,18164.55
2018-07-09,915.12,18164.55
2018-07-10,911.12,18164.55
2018-07-11,893.16,18207.32
2018-07-12,898.51,18207.32
2018-07-13,909.72,18207.32
2018-07-16,911.11,18207.32
2018-07-17,921.27,18207.32
2018-07-18,942.39,18472.48
2018-07-19,943.97,18472.48
2018-07-20,933.39,18472.48
2018-07-23,936.74,18472.48
2018-07-24,934.08,18472.48
2018-07-25,927.58,18719.05
2018-07-26,930.16,18719.05
2018-07-27,935.52,18719.05
2018-07-30,949.73,18719.05
2018-07-31,956.39,18970.86
2018-08-01,952.77,18970.86
2018-08-02,953.55,18970.86
2018-08-03,959.6,18970.86
2018-08-06,960.23,18970.86
2018-08-07,956.79,18970.86
2018-08-08,966.27,18775.47
2018-08-09,963.5,18775.47
2018-08-10,968.47,18775.47
2018-08-13,978.04,18775.47
2018-08-14,978.27,18775.47
2018-08-15,961.37,19172.8
2018-08-16,964.28,19172.8
2018-08-17,968.88,19172.8
2018-08-20,969.62,19172.8
2018-08-21,979.21,19172.8
2018-08-22,982.15,19189.65
2018-08-23,987.36,19189.65
2018-08-24,987.05,19189.65
2018-08-27,991.92,19189.65
2018-08-28,995.19,19189.65
2018-08-29,988.17,19389.42
2018-08-30,998.07,19389.42
2018-08-31,989.54,19513.92
2018-09-04,975.94,19513.92
2018-09-05,968.44,19375.73
2018-09-06,958.19,19375.73
2018-09-07,968.9,19375.73
2018-09-10,970.34,19375.73
2018-09-11,985.06,19375.73
2018-09-12,987.01,19504.98
2018-09-13,987.95,19504.98
2018-09-14,991.34,19504.98
2018-09-17,987.61,19504.98
2018-09-18,993.49,19504.98
2018-09-19,995.54,19861.27
2018-09-20,1004.74,19861.27
2018-09-21,1002.97,19861.27
2018-09-24,1011.29,19861.27
2018-09-25,1010.74,19861.27
2018-09-26,1009.61,20174.7
2018-09-27,1015.37,20174.7
2018-09-28,1017.13,20174.7
2018-10-01,1012.88,20174.7
2018-10-02,1018.79,20174.7
2018-10-03,1020.4,20366.24
2018-10-04,1023.62,20366.24
2018-10-05,1008.39,20366.24
2018-10-08,996.12,20366.24
2018-10-09,996.19,20366.24
2018-10-10,993.96,20355.82
2018-10-11,945.89,20355.82
2018-10-12,970.08,20355.82
2018-10-15,951.64,20355.82
2018-10-16,963.37,20355.82
2018-10-17,971.6,19774.88
2018-10-18,963.47,19774.88
2018-10-19,958.36,19774.88
2018-10-22,953.51,19774.88
2018-10-23,939.68,19774.88
2018-10-24,922.73,19222.38
2018-10-25,910.17,19222.38
2018-10-26,900.82,19222.38
2018-10-29,888.82,19222.38
2018-10-30,888.69,19222.38
2018-10-31,914.76,18723.35
2018-10-31,914.76,19015.44
2018-11-01,907.96,19015.44
2018-11-02,924.86,19015.44
2018-11-05,925.53,19015.44
2018-11-06,922.05,19015.44
2018-11-07,922.16,19150.98
2018-11-08,926.28,19150.98
2018-11-09,914.29,19150.98
2018-11-12,918.12,19150.98
2018-11-13,905.38,19150.98
2018-11-14,900.93,18903.5
2018-11-15,897.15,18903.5
2018-11-16,898.19,18903.5
2018-11-19,916.06,18903.5
2018-11-20,919.02,18903.5
2018-11-21,922.56,19119.15
2018-11-22,924.42,19119.15
2018-11-23,917.97,19119.15
2018-11-26,921.03,19119.15
2018-11-27,923.12,19119.15
2018-11-28,930.2,19133.99
2018-11-29,926.79,19133.99
2018-11-30,926.54,19203.18
2018-12-03,951.59,19203.18
2018-12-04,958.84,19203.18
2018-12-05,957.14,19666.61
2018-12-06,954.82,19666.61
2018-12-07,958.59,19666.61
2018-12-10,955.89,19666.61
2018-12-11,954.58,19666.61
2018-12-12,961.28,19600.74
2018-12-13,960.25,19600.74
2018-12-14,952.04,19600.74
2018-12-17,933.65,19600.74
2018-12-18,927.25,19600.74
2018-12-19,919.24,19256.02
2018-12-20,918.24,19256.02
2018-12-21,912.26,19256.02
2018-12-24,908.56,19256.02
2018-12-25,897.94,19256.02
2018-12-26,891.75,18752.35
2018-12-27,900.81,18752.35
2018-12-28,892.54,18752.35
2019-01-02,891.75,18956.63
2019-01-03,878.22,18956.63
2019-01-04,880.9,18956.63
2019-01-07,889.64,18956.63
2019-01-08,887.44,18956.63
2019-01-09,896.99,18754.23
2019-01-10,898.3,18754.23
2019-01-11,902.71,18754.23
2019-01-14,901.8,18754.23
2019-01-15,909.68,18754.23
2019-01-16,908.7,19039.09
2019-01-17,901.89,19039.09
2019-01-18,902.3,19039.09
2019-01-21,911.05,19039.09
2019-01-22,906.55,19039.09
2019-01-23,908.18,19028.42
2019-01-24,908.79,19028.42
2019-01-25,908.88,19028.42
2019-01-28,912.18,19028.42
2019-01-29,915.93,19028.42
2019-01-30,915.84,19155.36
2019-01-31,910.65,19220.93
2019-02-01,908.67,19220.93
2019-02-11,926.1,19224.22
2019-02-12,937.54,19224.22
2019-02-13,945.25,19485.58
2019-02-14,952.34,19485.58
2019-02-15,950.89,19485.58
2019-02-18,961.3,19485.58
2019-02-19,964.35,19485.58
2019-02-20,970.58,19670.48
2019-02-21,987.57,19670.48
2019-02-22,988.91,19670.48
2019-02-25,994.43,19670.48
2019-02-26,987.06,19670.48
2019-02-27,990.27,19877.86
2019-02-28,965.47,19720.89
2019-03-01,979.63,19720.89
2019-03-04,993.99,19720.89
2019-03-05,992.45,19720.89
2019-03-06,994.49,20002.42
2019-03-07,994.03,20002.42
2019-03-08,985.25,20002.42
2019-03-11,984.6,20002.42
2019-03-12,1001.32,20002.42
2019-03-13,1005.41,20155.94
2019-03-14,1008.44,20155.94
2019-03-15,1004.12,20155.94
2019-03-18,1011.86,20155.94
2019-03-19,1006.59,20155.94
2019-03-20,1002.3,20109.0
2019-03-21,981.78,20109.0
2019-03-22,988.71,20109.0
2019-03-25,970.07,20109.0
2019-03-26,969.79,20109.0
2019-03-27,975.91,19785.29
2019-03-28,982.98,19785.29
2019-03-29,980.76,19785.29
2019-04-01,988.53,19785.29
2019-04-02,985.81,19785.29
2019-04-03,984.46,19856.89
2019-04-04,986.91,19856.89
2019-04-05,989.26,19856.89
2019-04-08,997.56,19856.89
2019-04-09,988.48,19856.89
2019-04-10,981.91,19888.46
2019-04-11,985.95,19888.46
2019-04-12,982.9,19888.46
2019-04-16,977.17,19888.46
2019-04-17,972.1,19843.53
2019-04-18,962.3,19843.53
2019-04-19,966.21,19843.53
2019-04-22,965.86,19843.53
2019-04-23,968.0,19843.53
2019-04-24,976.92,19558.88
2019-04-25,974.13,19558.88
2019-04-26,979.64,19558.88
2019-05-02,978.5,19802.29
2019-05-03,974.14,19802.29
2019-05-06,957.97,19802.29
2019-05-07,957.56,19802.29
2019-05-08,951.22,19613.13
2019-05-09,947.01,19613.13
2019-05-10,952.55,19613.13
2019-05-13,958.54,19613.13
2019-05-14,965.34,19613.13
2019-05-15,975.64,19783.37
2019-05-16,975.69,19783.37
2019-05-17,976.48,19783.37
2019-05-20,987.13,19783.37
2019-05-21,986.29,19783.37
2019-05-22,983.78,19884.33
2019-05-23,982.71,19884.33
2019-05-24,970.03,19884.33
2019-05-27,975.14,19884.33
2019-05-28,972.0,19884.33
2019-05-29,971.54,19892.98
2019-05-30,969.34,19892.98
2019-05-31,959.88,19589.05
2019-06-03,946.47,19589.05
2019-06-04,951.16,19589.05
2019-06-05,951.41,19354.59
2019-06-06,948.21,19354.59
2019-06-07,958.28,19354.59
2019-06-10,962.9,19354.59
2019-06-11,962.07,19354.59
2019-06-12,954.17,19587.38
2019-06-13,950.08,19587.38
2019-06-14,953.61,19587.38
2019-06-17,946.95,19587.38
2019-06-18,944.01,19587.38
2019-06-19,949.69,19265.19
2019-06-20,959.18,19265.19
2019-06-21,959.2,19265.19
2019-06-24,962.85,19265.19
2019-06-25,960.13,19265.19
2019-06-26,959.13,19412.54
2019-06-27,943.11,19412.54
2019-06-28,949.94,19412.54
2019-07-01,965.61,19412.54
2019-07-02,961.98,19412.54
2019-07-03,960.39,19548.35
2019-07-04,973.04,19548.35
2019-07-05,975.34,19548.35
2019-07-08,966.35,19548.35
2019-07-09,969.05,19548.35
2019-07-10,973.65,19660.09
2019-07-11,978.63,19660.09
2019-07-12,975.4,19660.09
2019-07-15,972.53,19660.09
2019-07-16,982.11,19660.09
2019-07-17,982.57,19795.22
2019-07-18,976.05,19795.22
2019-07-19,982.34,19795.22
2019-07-22,982.04,19795.22
2019-07-23,989.46,19795.22
2019-07-24,988.41,19971.42
2019-07-25,994.95,19971.42
2019-07-26,993.35,19971.42
2019-07-29,997.94,19971.42
2019-07-30,986.02,19971.42
2019-07-31,991.66,19614.97
2019-07-31,991.66,19760.23
2019-08-01,997.39,19760.23
2019-08-02,991.1,19760.23
2019-08-05,973.15,19760.23
2019-08-06,964.61,19760.23
2019-08-07,965.93,19490.11
2019-08-08,975.24,19490.11
2019-08-09,974.34,19490.11
2019-08-12,975.31,19490.11
2019-08-13,966.83,19490.11
2019-08-14,968.91,19887.28
2019-08-15,979.38,19887.28
2019-08-16,980.0,19887.28
2019-08-19,981.03,19887.28
2019-08-20,984.67,19887.28
2019-08-21,994.38,20129.14
2019-08-22,997.26,20129.14
2019-08-23,992.45,20129.14
2019-08-26,982.88,20129.14
2019-08-27,976.79,20129.14
2019-08-28,977.26,19933.69
2019-08-29,978.59,19933.69
2019-08-30,984.06,19933.69
2019-09-03,979.36,19933.69
2019-09-04,977.63,19935.67
2019-09-05,976.79,19935.67
2019-09-06,974.08,19935.67
2019-09-09,974.12,19935.67
2019-09-10,970.26,19935.67
2019-09-11,969.31,19690.02
2019-09-12,976.07,19690.02
2019-09-13,987.22,19690.02
2019-09-16,989.86,19690.02
2019-09-17,996.74,19690.02
2019-09-18,995.15,20140.93
2019-09-19,997.1,20140.93
2019-09-20,990.36,20140.93
2019-09-23,985.75,20140.93
2019-09-24,988.13,20140.93
2019-09-25,987.3,20197.62
2019-09-26,990.75,20197.62
2019-09-27,997.84,20197.62
2019-09-30,996.56,20303.25
2019-10-01,999.59,20303.25
2019-10-02,991.19,20332.67
2019-10-03,992.45,20332.67
2019-10-04,987.59,20332.67
2019-10-07,983.09,20332.67
2019-10-08,988.22,20332.67
2019-10-09,987.83,20158.01
2019-10-10,987.38,20158.01
2019-10-11,991.84,20158.01
2019-10-14,993.57,20158.01
2019-10-15,993.05,20158.01
2019-10-16,994.46,20261.47
2019-10-17,989.82,20261.47
2019-10-18,989.2,20261.47
2019-10-21,983.56,20261.47
2019-10-22,987.19,20261.47
2019-10-23,987.79,20136.34
2019-10-24,993.6,20136.34
2019-10-25,996.57,20136.34
2019-10-28,996.48,20136.34
2019-10-29,995.87,20136.34
2019-10-30,1000.89,20289.39
2019-10-31,998.82,20243.88
2019-11-01,1015.59,20243.88
2019-11-04,1022.43,20243.88
2019-11-05,1024.34,20243.88
2019-11-06,1024.91,20422.68
2019-11-07,1024.03,20422.68
2019-11-08,1022.49,20422.68
2019-11-11,1016.75,20422.68
2019-11-12,1018.33,20422.68
2019-11-13,1012.77,20441.92
2019-11-14,1012.3,20441.92
2019-11-15,1010.03,20441.92
2019-11-18,1002.91,20441.92
2019-11-19,1008.35,20441.92
2019-11-20,1000.56,20275.1
2019-11-21,987.89,20275.1
2019-11-22,977.78,20275.1
2019-11-25,976.35,20275.1
2019-11-26,976.79,20275.1
2019-11-27,978.17,20004.44
2019-11-28,970.39,20004.44
2019-11-29,970.75,20004.44
2019-12-02,959.31,20004.44
2019-12-03,953.43,20004.44
2019-12-04,965.9,19597.37
2019-12-05,963.27,19597.37
2019-12-06,963.56,19597.37
2019-12-09,966.06,19597.37
2019-12-10,960.3,19597.37
2019-12-11,961.78,19745.91
2019-12-12,968.17,19745.91
2019-12-13,966.18,19745.91
2019-12-16,961.47,19745.91
2019-12-17,954.03,19745.91
2019-12-18,951.13,19692.05
2019-12-19,952.26,19692.05
2019-12-20,956.41,19692.05
2019-12-23,959.43,19692.05
2019-12-24,958.88,19692.05
2019-12-25,960.92,19631.3
2019-12-26,958.59,19631.3
2019-12-27,963.51,19631.3
2019-12-30,965.03,19631.3
2019-12-31,960.99,19717.74
2020-01-02,966.67,19718.0
2020-01-03,965.14,19718.0
2020-01-06,955.79,19718.0
2020-01-07,958.88,19718.0
2020-01-08,948.98,19772.7
2020-01-09,960.15,19772.7
2020-01-10,968.54,19772.7
2020-01-13,965.84,19772.7
2020-01-14,967.0,19772.7
2020-01-15,967.56,19782.5
2020-01-16,974.31,19782.5
2020-01-17,978.96,19782.5
2020-01-20,978.63,19782.5
2020-01-21,986.37,19782.5
2020-01-22,991.46,20051.61
2020-01-30,959.58,20125.83
2020-01-31,936.62,19316.81
2020-02-03,928.14,19316.81
2020-02-04,929.09,19316.81
2020-02-05,925.91,19080.25
2020-02-06,938.54,19080.25
2020-02-07,940.75,19080.25
2020-02-10,930.73,19080.25
2020-02-11,934.67,19080.25
2020-02-12,937.68,19302.4
2020-02-13,938.24,19302.4
2020-02-14,937.45,19302.4
2020-02-17,934.77,19302.4
2020-02-18,927.93,19302.4
2020-02-19,928.76,19559.41
2020-02-20,938.13,19559.41
2020-02-21,933.09,19559.41
2020-02-24,903.34,19559.41
2020-02-25,909.67,19559.41
2020-02-26,895.97,19217.92
2020-02-27,898.44,19217.92
2020-02-28,882.19,19217.92
2020-03-02,884.43,19217.92
2020-03-03,890.61,19217.92
2020-03-04,889.37,19234.88
2020-03-05,893.31,19234.88
2020-03-06,891.44,19234.88
2020-03-09,835.49,19234.88
2020-03-10,837.5,19234.88
2020-03-11,811.35,18385.2
2020-03-12,769.25,18385.2
2020-03-13,761.78,18385.2
2020-03-16,747.86,18385.2
2020-03-17,745.78,18385.2
2020-03-18,747.66,16986.8
2020-03-19,725.94,16986.8
2020-03-20,709.73,16986.8
2020-03-23,666.59,16986.8
2020-03-24,659.21,16986.8
2020-03-25,690.25,16152.25
2020-03-26,694.21,16152.25
2020-03-27,696.06,16152.25
2020-03-30,662.26,16152.25
2020-03-31,662.53,15912.72
2020-04-01,680.23,15912.72
2020-04-03,701.8,15912.72
2020-04-06,736.75,15912.72
2020-04-07,746.69,15912.72
2020-04-08,748.02,16781.37
2020-04-09,760.33,16781.37
2020-04-10,757.94,16781.37
2020-04-13,765.79,16781.37
2020-04-14,767.41,16781.37
2020-04-15,777.22,16967.83
2020-04-16,780.7,16967.83
2020-04-17,789.6,16967.83
2020-04-20,794.97,16967.83
2020-04-21,766.84,16967.83
2020-04-22,768.92,17032.57
2020-04-23,773.91,17032.57
2020-04-24,776.66,17032.57
2020-04-27,770.77,17032.57
2020-04-28,767.21,17032.57
2020-04-29,769.11,17241.11
2020-05-04,762.47,17241.11
2020-05-05,764.16,17241.11
2020-05-06,782.59,17218.86
2020-05-07,796.54,17218.86
2020-05-08,813.73,17218.86
2020-05-11,828.33,17218.86
2020-05-12,835.32,17218.86
2020-05-13,834.21,17730.66
2020-05-14,832.4,17730.66
2020-05-15,827.03,17730.66
2020-05-18,837.01,17730.66
2020-05-19,845.92,17730.66
2020-05-20,852.91,17828.01
2020-05-21,862.73,17828.01
2020-05-22,852.74,17828.01
2020-05-25,859.04,17828.01
2020-05-26,869.13,17828.01
2020-05-27,857.48,18037.22
2020-05-28,861.39,18037.22
2020-05-29,864.47,18037.22
2020-06-01,878.67,18037.22
2020-06-02,874.8,18037.22
2020-06-03,881.17,18032.17
2020-06-04,883.9,18032.17
2020-06-05,886.22,18032.17
2020-06-08,899.92,18032.17
2020-06-09,899.43,18032.17
2020-06-10,900.0,18338.95
2020-06-11,867.37,18338.95
2020-06-12,863.52,18338.95
2020-06-15,832.47,18338.95
2020-06-16,856.13,18338.95
2020-06-17,854.44,17989.17
2020-06-18,855.27,17989.17
2020-06-19,868.56,17989.17
2020-06-22,871.28,17989.17
2020-06-23,868.2,17989.17
2020-06-24,859.71,18145.45
2020-06-25,854.59,18145.45
2020-06-26,851.98,18145.45
2020-06-29,829.36,18145.45
2020-06-30,825.11,18145.45
2020-07-01,843.49,17903.46
2020-07-02,842.38,17903.46
2020-07-03,847.61,17903.46
2020-07-06,861.16,17903.46
2020-07-07,863.42,17903.46
2020-07-08,864.5,18174.87
2020-07-09,876.46,18174.87
2020-07-10,871.21,18174.87
2020-07-13,868.72,18174.87
2020-07-14,868.11,18174.87
2020-07-15,869.91,18240.91
2020-07-16,876.83,18240.91
2020-07-17,872.02,18240.91
2020-07-20,861.4,18240.91
2020-07-21,861.69,18240.91
2020-07-22,855.08,18256.24
2020-07-23,856.75,18256.24
2020-07-24,829.16,18256.24
2020-07-27,785.17,18256.24
2020-07-28,813.36,18256.24
2020-07-29,790.84,17849.66
2020-07-30,801.13,17849.66
2020-07-31,798.39,17731.44
2020-08-03,814.65,17731.44
2020-08-04,827.57,17731.44
2020-08-05,837.8,18013.45
2020-08-06,840.04,18013.45
2020-08-07,841.46,18013.45
2020-08-10,843.2,18013.45
2020-08-11,843.08,18013.45
2020-08-12,846.92,18181.94
2020-08-13,855.05,18181.94
2020-08-14,850.74,18181.94
2020-08-17,850.15,18181.94
2020-08-18,846.43,18181.94
2020-08-19,851.21,18365.4
2020-08-20,848.21,18365.4
2020-08-21,854.78,18365.4
2020-08-24,868.68,18365.4
2020-08-25,874.12,18365.4
2020-08-26,873.47,18695.94
2020-08-27,874.71,18695.94
2020-08-28,878.98,18695.94
2020-08-31,881.65,18780.15
2020-09-01,891.73,18780.15
2020-09-03,903.97,18853.27
2020-09-04,901.54,18853.27
2020-09-07,888.25,18853.27
2020-09-08,890.14,18853.27
2020-09-09,889.32,18762.97
2020-09-10,888.82,18762.97
2020-09-11,888.97,18762.97
2020-09-14,894.57,18762.97
2020-09-15,896.26,18762.97
2020-09-16,897.47,18947.23
2020-09-17,894.04,18947.23
2020-09-18,900.95,18947.23
2020-09-21,907.94,18947.23
2020-09-22,906.19,18947.23
2020-09-23,912.5,19154.96
2020-09-24,908.58,19154.96
2020-09-25,908.27,19154.96
2020-09-28,912.5,19154.96
2020-09-29,903.98,19154.96
2020-09-30,905.21,19199.57
2020-09-30,905.21,19249.46
2020-10-01,914.09,19249.46
2020-10-02,909.91,19249.46
2020-10-05,914.68,19249.46
2020-10-06,915.67,19249.46
2020-10-07,919.72,19419.82
2020-10-08,918.84,19419.82
2020-10-09,924.0,19419.82
2020-10-12,925.83,19419.82
2020-10-13,929.86,19419.82
2020-10-14,940.18,19385.61
2020-10-15,942.76,19385.61
2020-10-16,943.3,19385.61
2020-10-19,943.69,19385.61
2020-10-20,944.42,19385.61
2020-10-21,939.03,19549.39
2020-10-22,949.9,19549.39
2020-10-23,961.26,19549.39
2020-10-26,950.8,19549.39
2020-10-27,946.47,19549.39
2020-10-28,921.05,19499.41
2020-10-29,919.08,19499.41
2020-10-30,925.47,19499.41
2020-11-02,933.68,19499.41
2020-11-03,935.41,19499.41
2020-11-04,939.76,19491.26
2020-11-05,937.75,19491.26
2020-11-06,938.29,19491.26
2020-11-09,951.99,19491.26
2020-11-10,951.9,19491.26
2020-11-11,952.22,19698.01
2020-11-12,959.28,19698.01
2020-11-13,966.29,19698.01
2020-11-16,950.79,19698.01
2020-11-17,968.9,19698.01
2020-11-18,973.53,19994.77
2020-11-19,983.26,19994.77
2020-11-20,990.0,19994.77
2020-11-23,994.19,19994.77
2020-11-24,995.76,19994.77
2020-11-25,999.94,20269.66
2020-11-26,1005.97,20269.66
2020-11-27,1010.22,20269.66
2020-11-30,1003.08,20360.9
2020-12-01,1008.87,20360.9
2020-12-02,1014.32,20423.18
2020-12-03,1019.8,20423.18
2020-12-04,1021.49,20423.18
2020-12-07,1029.98,20423.18
2020-12-08,1029.26,20423.18
2020-12-09,1039.13,20665.63
2020-12-10,1030.91,20665.63
2020-12-11,1045.96,20665.63
2020-12-14,1064.09,20665.63
2020-12-15,1055.27,20665.63
2020-12-16,1066.99,20844.36
2020-12-17,1051.77,20844.36
2020-12-18,1067.46,20844.36
2020-12-21,1081.08,20844.36
2020-12-22,1083.45,20844.36
2020-12-23,1078.9,21086.69
2020-12-24,1067.52,21086.69
2020-12-25,1084.42,21086.69
2020-12-28,1091.33,21086.69
2020-12-29,1099.49,21086.69
2020-12-30,1097.54,21270.1
2020-12-31,1103.87,21343.97
2021-01-04,1120.47,21343.97
2021-01-05,1132.55,21343.97
2021-01-06,1143.21,21743.76
2021-01-07,1156.49,21743.76
2021-01-08,1167.69,21743.76
2021-01-11,1184.89,21743.76
2021-01-12,1192.28,21743.76
2021-01-13,1186.05,22352.36
2021-01-14,1187.4,22352.36
2021-01-15,1194.2,22352.36
2021-01-18,1191.94,22352.36
2021-01-19,1131.0,22352.36
2021-01-20,1134.68,21567.52
2021-01-21,1164.21,21567.52
2021-01-22,1166.78,21567.52
2021-01-25,1166.05,21567.52
2021-01-26,1136.12,21567.52
2021-01-27,1097.17,21777.16
2021-01-28,1023.94,21777.16
2021-01-29,1056.61,21777.16
2021-02-01,1035.51,21777.16
2021-02-02,1075.53,21777.16
2021-02-03,1111.29,21139.8
2021-02-04,1112.19,21139.8
2021-02-05,1126.91,21139.8
2021-02-08,1083.18,21139.8
2021-02-09,1114.93,21139.8
2021-02-17,1155.78,21757.77
2021-02-18,1174.38,21757.77
2021-02-19,1173.5,21757.77
2021-02-22,1175.04,21757.77
2021-02-23,1177.64,21757.77
2021-02-24,1162.01,22482.61
2021-02-25,1165.43,22482.61
2021-02-26,1168.47,22482.61
2021-03-01,1186.17,22482.61
2021-03-02,1186.61,22482.61
2021-03-03,1186.95,22727.65
2021-03-04,1168.52,22727.65
2021-03-05,1168.69,22727.65
2021-03-08,1168.27,22727.65
2021-03-09,1161.97,22727.65
2021-03-10,1170.08,22575.47
2021-03-11,1181.73,22575.47
2021-03-12,1181.56,22575.47
2021-03-15,1184.56,22575.47
2021-03-16,1179.9,22575.47
2021-03-17,1186.09,22916.12
2021-03-18,1200.94,22916.12
2021-03-19,1194.05,22916.12
2021-03-22,1194.43,22916.12
2021-03-23,1183.45,22916.12
2021-03-24,1161.81,22912.13
2021-03-25,1163.1,22912.13
2021-03-26,1162.21,22912.13
2021-03-29,1175.68,22912.13
2021-03-30,1186.36,22912.13
2021-03-31,1191.44,22733.71
2021-03-31,1191.44,22817.1
2021-04-01,1216.1,22817.1
2021-04-02,1224.45,22817.1
2021-04-05,1236.05,22817.1
2021-04-06,1239.96,22817.1
2021-04-07,1242.38,23288.19
2021-04-08,1234.89,23288.19
2021-04-09,1231.66,23288.19
2021-04-12,1252.45,23288.19
2021-04-13,1248.33,23288.19
2021-04-14,1255.87,23288.19
2021-04-15,1247.25,23202.33
2021-04-16,1238.71,23202.33
2021-04-19,1260.58,23202.33
2021-04-20,1268.28,23202.33
2021-04-22,1227.82,23373.09
2021-04-23,1248.53,23373.09
2021-04-26,1215.77,23373.09
2021-04-27,1219.75,23373.09
2021-04-28,1229.55,22881.47
2021-04-29,1239.39,22881.47
2021-05-04,1242.2,22881.47
2021-05-05,1256.43,23102.73
2021-05-06,1250.57,23102.73
2021-05-07,1241.81,23102.73
2021-05-10,1259.58,23102.73
2021-05-11,1256.04,23102.73
2021-05-12,1269.09,23448.32
2021-05-13,1261.99,23448.32
2021-05-14,1266.36,23448.32
2021-05-17,1258.7,23448.32
2021-05-18,1252.68,23448.32
2021-05-19,1262.49,23453.19
2021-05-20,1278.22,23453.19
2021-05-21,1283.93,23453.19
2021-05-24,1297.98,23453.19
2021-05-25,1308.58,23453.19
2021-05-26,1316.7,24299.25
2021-05-27,1303.57,24299.25
2021-05-28,1320.46,24299.25
2021-05-31,1328.05,24639.79
2021-06-01,1337.78,24639.79
2021-06-02,1340.78,24810.04
2021-06-03,1364.28,24810.04
2021-06-04,1374.05,24810.04
